epoch,iso,phase,interval_ms,power.draw,utilization.gpu,utilization.memory,memory.used,clocks.sm,clocks.mem,temperature.gpu
1789867889.802,2026-09-20T01:31:29.802236+00:00,contended,28.5,599.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867889.83,2026-09-20T01:31:29.830319+00:00,contended,28.1,599.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867889.859,2026-09-20T01:31:29.858587+00:00,contended,28.3,601.17,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867889.888,2026-09-20T01:31:29.888156+00:00,contended,29.6,601.17,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867889.917,2026-09-20T01:31:29.916706+00:00,contended,28.6,601.17,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867889.946,2026-09-20T01:31:29.945868+00:00,contended,29.2,600.31,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867889.975,2026-09-20T01:31:29.974857+00:00,contended,29.0,600.31,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.003,2026-09-20T01:31:30.003459+00:00,contended,28.6,600.31,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.033,2026-09-20T01:31:30.033195+00:00,contended,29.7,600.31,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.061,2026-09-20T01:31:30.061388+00:00,contended,28.2,598.85,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.09,2026-09-20T01:31:30.089718+00:00,contended,28.3,598.85,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.119,2026-09-20T01:31:30.118549+00:00,contended,28.8,598.85,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.148,2026-09-20T01:31:30.147714+00:00,contended,29.2,598.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.176,2026-09-20T01:31:30.175809+00:00,contended,28.1,598.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.204,2026-09-20T01:31:30.204182+00:00,contended,28.4,598.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.233,2026-09-20T01:31:30.232612+00:00,contended,28.4,598.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.262,2026-09-20T01:31:30.261695+00:00,contended,29.1,599.83,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.292,2026-09-20T01:31:30.291996+00:00,contended,30.3,599.83,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.32,2026-09-20T01:31:30.320431+00:00,contended,28.4,599.83,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.349,2026-09-20T01:31:30.348568+00:00,contended,28.1,602.53,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.377,2026-09-20T01:31:30.376969+00:00,contended,28.4,602.53,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.406,2026-09-20T01:31:30.405671+00:00,contended,28.7,602.53,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.434,2026-09-20T01:31:30.434124+00:00,contended,28.5,602.53,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.462,2026-09-20T01:31:30.462367+00:00,contended,28.2,603.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.492,2026-09-20T01:31:30.492360+00:00,contended,30.0,603.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.521,2026-09-20T01:31:30.521396+00:00,contended,29.0,603.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.55,2026-09-20T01:31:30.549619+00:00,contended,28.2,603.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.578,2026-09-20T01:31:30.578375+00:00,contended,28.8,603.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.607,2026-09-20T01:31:30.606982+00:00,contended,28.6,603.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.635,2026-09-20T01:31:30.635467+00:00,contended,28.5,603.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.664,2026-09-20T01:31:30.663658+00:00,contended,28.2,602.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.693,2026-09-20T01:31:30.693484+00:00,contended,29.8,602.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.722,2026-09-20T01:31:30.722363+00:00,contended,28.9,602.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.751,2026-09-20T01:31:30.750895+00:00,contended,28.5,600.45,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.779,2026-09-20T01:31:30.779425+00:00,contended,28.5,600.45,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.808,2026-09-20T01:31:30.808060+00:00,contended,28.6,600.45,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.837,2026-09-20T01:31:30.836778+00:00,contended,28.7,600.45,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.865,2026-09-20T01:31:30.864956+00:00,contended,28.2,599.66,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.895,2026-09-20T01:31:30.895028+00:00,contended,30.1,599.66,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.924,2026-09-20T01:31:30.923905+00:00,contended,28.9,599.66,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.952,2026-09-20T01:31:30.952106+00:00,contended,28.2,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867890.981,2026-09-20T01:31:30.981068+00:00,contended,29.0,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.01,2026-09-20T01:31:31.009650+00:00,contended,28.6,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.039,2026-09-20T01:31:31.039247+00:00,contended,29.6,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.068,2026-09-20T01:31:31.067874+00:00,contended,28.6,599.43,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.099,2026-09-20T01:31:31.099065+00:00,contended,31.2,599.43,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.128,2026-09-20T01:31:31.128126+00:00,contended,29.1,599.43,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.159,2026-09-20T01:31:31.159066+00:00,contended,30.9,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.187,2026-09-20T01:31:31.187399+00:00,contended,28.3,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.216,2026-09-20T01:31:31.216261+00:00,contended,28.9,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.245,2026-09-20T01:31:31.245365+00:00,contended,29.1,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.274,2026-09-20T01:31:31.273654+00:00,contended,28.3,601.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.303,2026-09-20T01:31:31.303201+00:00,contended,29.5,601.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.331,2026-09-20T01:31:31.331475+00:00,contended,28.3,601.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.36,2026-09-20T01:31:31.359755+00:00,contended,28.3,598.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.388,2026-09-20T01:31:31.388402+00:00,contended,28.6,598.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.418,2026-09-20T01:31:31.417523+00:00,contended,29.1,598.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.446,2026-09-20T01:31:31.445765+00:00,contended,28.2,598.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.474,2026-09-20T01:31:31.474060+00:00,contended,28.3,598.27,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.503,2026-09-20T01:31:31.502722+00:00,contended,28.7,598.27,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.531,2026-09-20T01:31:31.531005+00:00,contended,28.3,598.27,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.56,2026-09-20T01:31:31.559618+00:00,contended,28.6,598.0,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.588,2026-09-20T01:31:31.587944+00:00,contended,28.3,598.0,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.616,2026-09-20T01:31:31.616210+00:00,contended,28.3,598.0,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.646,2026-09-20T01:31:31.645572+00:00,contended,29.4,598.0,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.674,2026-09-20T01:31:31.674038+00:00,contended,28.5,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.704,2026-09-20T01:31:31.703717+00:00,contended,29.7,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.738,2026-09-20T01:31:31.738316+00:00,contended,34.6,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.766,2026-09-20T01:31:31.766362+00:00,contended,28.0,599.7,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.795,2026-09-20T01:31:31.795076+00:00,contended,28.7,599.7,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.826,2026-09-20T01:31:31.825934+00:00,contended,30.9,599.7,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.854,2026-09-20T01:31:31.854264+00:00,contended,28.3,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.883,2026-09-20T01:31:31.882718+00:00,contended,28.5,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.913,2026-09-20T01:31:31.913388+00:00,contended,30.7,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.943,2026-09-20T01:31:31.942608+00:00,contended,29.2,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867891.971,2026-09-20T01:31:31.971507+00:00,contended,28.9,600.58,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.0,2026-09-20T01:31:31.999885+00:00,contended,28.4,600.58,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.032,2026-09-20T01:31:32.031674+00:00,contended,31.8,600.58,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.06,2026-09-20T01:31:32.060294+00:00,contended,28.6,601.07,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.089,2026-09-20T01:31:32.088765+00:00,contended,28.5,601.07,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.117,2026-09-20T01:31:32.117332+00:00,contended,28.6,601.07,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.146,2026-09-20T01:31:32.145874+00:00,contended,28.5,601.07,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.174,2026-09-20T01:31:32.174152+00:00,contended,28.3,599.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.202,2026-09-20T01:31:32.202499+00:00,contended,28.3,599.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.232,2026-09-20T01:31:32.231540+00:00,contended,29.0,599.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.26,2026-09-20T01:31:32.259945+00:00,contended,28.4,598.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.29,2026-09-20T01:31:32.289865+00:00,contended,29.9,598.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.319,2026-09-20T01:31:32.319247+00:00,contended,29.4,598.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.349,2026-09-20T01:31:32.348840+00:00,contended,29.6,598.25,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.378,2026-09-20T01:31:32.378222+00:00,contended,29.4,599.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.407,2026-09-20T01:31:32.406536+00:00,contended,28.3,599.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.436,2026-09-20T01:31:32.435958+00:00,contended,29.4,599.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.465,2026-09-20T01:31:32.464581+00:00,contended,28.6,600.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.493,2026-09-20T01:31:32.492833+00:00,contended,28.2,600.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.524,2026-09-20T01:31:32.524203+00:00,contended,31.4,600.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.553,2026-09-20T01:31:32.553154+00:00,contended,29.0,600.24,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.582,2026-09-20T01:31:32.581811+00:00,contended,28.7,599.79,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.61,2026-09-20T01:31:32.609967+00:00,contended,28.2,599.79,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.639,2026-09-20T01:31:32.638662+00:00,contended,28.7,599.79,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.668,2026-09-20T01:31:32.667523+00:00,contended,28.9,599.02,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.696,2026-09-20T01:31:32.695965+00:00,contended,28.4,599.02,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.726,2026-09-20T01:31:32.725894+00:00,contended,29.9,599.02,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.755,2026-09-20T01:31:32.755234+00:00,contended,29.3,599.02,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.786,2026-09-20T01:31:32.785596+00:00,contended,30.4,598.94,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.816,2026-09-20T01:31:32.816218+00:00,contended,30.6,598.94,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.845,2026-09-20T01:31:32.844708+00:00,contended,28.5,598.94,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.873,2026-09-20T01:31:32.872939+00:00,contended,28.2,599.67,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.903,2026-09-20T01:31:32.902930+00:00,contended,30.0,599.67,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.931,2026-09-20T01:31:32.931375+00:00,contended,28.4,599.67,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.961,2026-09-20T01:31:32.961019+00:00,contended,29.6,599.67,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867892.989,2026-09-20T01:31:32.989403+00:00,contended,28.4,599.54,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.026,2026-09-20T01:31:33.025568+00:00,contended,36.2,599.54,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.054,2026-09-20T01:31:33.054325+00:00,contended,28.8,599.54,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.083,2026-09-20T01:31:33.082782+00:00,contended,28.5,600.01,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.112,2026-09-20T01:31:33.111566+00:00,contended,28.8,600.01,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.14,2026-09-20T01:31:33.140197+00:00,contended,28.6,600.01,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.169,2026-09-20T01:31:33.168576+00:00,contended,28.4,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.198,2026-09-20T01:31:33.198295+00:00,contended,29.7,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.229,2026-09-20T01:31:33.228506+00:00,contended,30.2,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.257,2026-09-20T01:31:33.256798+00:00,contended,28.3,600.73,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.285,2026-09-20T01:31:33.285467+00:00,contended,28.7,600.33,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.316,2026-09-20T01:31:33.315890+00:00,contended,30.4,600.33,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.344,2026-09-20T01:31:33.344444+00:00,contended,28.6,600.33,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.373,2026-09-20T01:31:33.372766+00:00,contended,28.3,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.401,2026-09-20T01:31:33.401026+00:00,contended,28.3,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.43,2026-09-20T01:31:33.430294+00:00,contended,29.3,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.459,2026-09-20T01:31:33.458724+00:00,contended,28.4,599.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.487,2026-09-20T01:31:33.486952+00:00,contended,28.2,598.16,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.515,2026-09-20T01:31:33.515354+00:00,contended,28.4,598.16,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.546,2026-09-20T01:31:33.546208+00:00,contended,30.9,598.16,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.577,2026-09-20T01:31:33.577205+00:00,contended,31.0,599.32,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.606,2026-09-20T01:31:33.605844+00:00,contended,28.6,599.32,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.637,2026-09-20T01:31:33.637068+00:00,contended,31.2,599.32,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.666,2026-09-20T01:31:33.665691+00:00,contended,28.6,599.32,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.696,2026-09-20T01:31:33.696364+00:00,contended,30.7,599.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.727,2026-09-20T01:31:33.726503+00:00,contended,30.1,599.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.755,2026-09-20T01:31:33.754955+00:00,contended,28.5,599.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.784,2026-09-20T01:31:33.783580+00:00,contended,28.6,600.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.813,2026-09-20T01:31:33.812650+00:00,contended,29.1,600.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.841,2026-09-20T01:31:33.841401+00:00,contended,28.8,600.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.871,2026-09-20T01:31:33.870946+00:00,contended,29.5,600.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.9,2026-09-20T01:31:33.899952+00:00,contended,29.0,600.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.93,2026-09-20T01:31:33.930003+00:00,contended,30.1,600.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.959,2026-09-20T01:31:33.958600+00:00,contended,28.6,600.56,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867893.987,2026-09-20T01:31:33.986867+00:00,contended,28.3,598.97,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.016,2026-09-20T01:31:34.015993+00:00,contended,29.1,598.97,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.044,2026-09-20T01:31:34.044480+00:00,contended,28.5,598.97,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.073,2026-09-20T01:31:34.073455+00:00,contended,29.0,598.9,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.102,2026-09-20T01:31:34.101592+00:00,contended,28.1,598.9,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.131,2026-09-20T01:31:34.131082+00:00,contended,29.5,598.9,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.16,2026-09-20T01:31:34.159632+00:00,contended,28.5,598.9,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.188,2026-09-20T01:31:34.188145+00:00,contended,28.5,599.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.216,2026-09-20T01:31:34.216445+00:00,contended,28.3,599.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.245,2026-09-20T01:31:34.245363+00:00,contended,28.9,599.61,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.274,2026-09-20T01:31:34.274089+00:00,contended,28.7,600.08,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.304,2026-09-20T01:31:34.303635+00:00,contended,29.5,600.08,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.333,2026-09-20T01:31:34.333291+00:00,contended,29.7,600.08,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.362,2026-09-20T01:31:34.362108+00:00,contended,28.8,600.08,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.39,2026-09-20T01:31:34.390343+00:00,contended,28.2,600.09,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.419,2026-09-20T01:31:34.419492+00:00,contended,29.1,600.09,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.448,2026-09-20T01:31:34.448502+00:00,contended,29.0,600.09,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.478,2026-09-20T01:31:34.477954+00:00,contended,29.5,599.84,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.506,2026-09-20T01:31:34.506231+00:00,contended,28.3,599.84,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.536,2026-09-20T01:31:34.535837+00:00,contended,29.6,599.84,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.566,2026-09-20T01:31:34.566114+00:00,contended,30.3,599.84,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.594,2026-09-20T01:31:34.594423+00:00,contended,28.3,600.29,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.624,2026-09-20T01:31:34.623696+00:00,contended,29.3,600.29,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.652,2026-09-20T01:31:34.651977+00:00,contended,28.3,600.29,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.683,2026-09-20T01:31:34.682548+00:00,contended,30.6,598.99,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.711,2026-09-20T01:31:34.711387+00:00,contended,28.8,598.99,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.74,2026-09-20T01:31:34.739831+00:00,contended,28.4,598.99,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.769,2026-09-20T01:31:34.768827+00:00,contended,29.0,598.99,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.797,2026-09-20T01:31:34.797074+00:00,contended,28.2,597.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.826,2026-09-20T01:31:34.825740+00:00,contended,28.7,597.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.854,2026-09-20T01:31:34.854276+00:00,contended,28.5,597.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.884,2026-09-20T01:31:34.883842+00:00,contended,29.6,597.21,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.913,2026-09-20T01:31:34.912655+00:00,contended,28.8,597.21,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.942,2026-09-20T01:31:34.941833+00:00,contended,29.2,597.21,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.97,2026-09-20T01:31:34.970162+00:00,contended,28.3,597.21,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867894.999,2026-09-20T01:31:34.998950+00:00,contended,28.8,597.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.031,2026-09-20T01:31:35.031477+00:00,contended,32.5,597.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.06,2026-09-20T01:31:35.059910+00:00,contended,28.4,597.8,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.089,2026-09-20T01:31:35.088752+00:00,contended,28.8,599.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.117,2026-09-20T01:31:35.116999+00:00,contended,28.2,599.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.148,2026-09-20T01:31:35.147864+00:00,contended,30.9,599.59,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.178,2026-09-20T01:31:35.177863+00:00,contended,30.0,599.11,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.207,2026-09-20T01:31:35.206547+00:00,contended,28.7,599.11,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.236,2026-09-20T01:31:35.235715+00:00,contended,29.2,599.11,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.264,2026-09-20T01:31:35.264075+00:00,contended,28.4,599.11,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.293,2026-09-20T01:31:35.292667+00:00,contended,28.6,598.46,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.321,2026-09-20T01:31:35.321211+00:00,contended,28.5,598.46,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.353,2026-09-20T01:31:35.353179+00:00,contended,32.0,598.46,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.384,2026-09-20T01:31:35.383931+00:00,contended,30.8,598.52,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.412,2026-09-20T01:31:35.412288+00:00,contended,28.4,598.52,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.442,2026-09-20T01:31:35.442028+00:00,contended,29.7,598.52,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.471,2026-09-20T01:31:35.470542+00:00,contended,28.5,598.52,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.5,2026-09-20T01:31:35.499515+00:00,contended,29.0,598.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.528,2026-09-20T01:31:35.527741+00:00,contended,28.2,598.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.558,2026-09-20T01:31:35.558434+00:00,contended,30.7,598.95,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.59,2026-09-20T01:31:35.589568+00:00,contended,31.1,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.618,2026-09-20T01:31:35.618320+00:00,contended,28.8,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.649,2026-09-20T01:31:35.648832+00:00,contended,30.5,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.68,2026-09-20T01:31:35.679916+00:00,contended,31.1,598.71,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.708,2026-09-20T01:31:35.708077+00:00,contended,28.2,600.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.738,2026-09-20T01:31:35.737664+00:00,contended,29.6,600.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.766,2026-09-20T01:31:35.766215+00:00,contended,28.6,600.19,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.795,2026-09-20T01:31:35.794514+00:00,contended,28.3,600.14,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.823,2026-09-20T01:31:35.822910+00:00,contended,28.4,600.14,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.852,2026-09-20T01:31:35.852014+00:00,contended,29.1,600.14,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.88,2026-09-20T01:31:35.880435+00:00,contended,28.4,600.14,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.909,2026-09-20T01:31:35.908909+00:00,contended,28.5,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.938,2026-09-20T01:31:35.937752+00:00,contended,28.8,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.966,2026-09-20T01:31:35.966364+00:00,contended,28.6,600.12,100.0,5.0,1763.0,1980.0,3201.0,58.0
1789867895.997,2026-09-20T01:31:35.996641+00:00,contended,30.3,598.22,100.0,5.0,1763.0,1980.0,3201.0,58.0
