iso_timestamp,timestamp,index,uuid,name,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.free,memory.total,clocks.sm,clocks.mem,clocks.gr,temperature.gpu,pstate,ecc.errors.corrected.volatile.total,ecc.errors.uncorrected.volatile.total,clocks_throttle_reasons.sw_power_cap,clocks_throttle_reasons.hw_slowdown,clocks_throttle_reasons.hw_thermal_slowdown,clocks_throttle_reasons.hw_power_brake_slowdown,clocks_throttle_reasons.sw_thermal_slowdown,clocks_throttle_reasons.sync_boost,actual_interval_ms
2026-07-30T16:59:42.088961,2026/07/30 16:59:42.004,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.97,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,247.494
2026-07-30T16:59:42.325371,2026/07/30 16:59:42.241,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.99,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,238.334
2026-07-30T16:59:42.554612,2026/07/30 16:59:42.471,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.02,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,228.653
2026-07-30T16:59:42.800075,2026/07/30 16:59:42.712,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.02,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,238.039
2026-07-30T16:59:43.044890,2026/07/30 16:59:42.956,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.99,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,245.34
2026-07-30T16:59:43.290501,2026/07/30 16:59:43.200,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.96,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,239.543
2026-07-30T16:59:43.525311,2026/07/30 16:59:43.443,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.98,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,250.216
2026-07-30T16:59:44.072922,2026/07/30 16:59:43.684,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.98,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,225.999
2026-07-30T16:59:44.392356,2026/07/30 16:59:44.301,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.95,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,627.512
2026-07-30T16:59:44.633091,2026/07/30 16:59:44.548,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.92,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,251.756
