epoch,iso,phase,interval_ms,power.draw,utilization.gpu,utilization.memory,memory.used,clocks.sm,clocks.mem,temperature.gpu
1785388658.759,2026-07-30T05:17:38.758608+00:00,baseline,91.8,861.96,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388658.902,2026-07-30T05:17:38.902403+00:00,baseline,143.8,862.52,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388658.953,2026-07-30T05:17:38.953288+00:00,baseline,50.9,862.52,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388658.991,2026-07-30T05:17:38.991390+00:00,baseline,38.1,862.35,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.027,2026-07-30T05:17:39.027152+00:00,baseline,35.8,862.35,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.061,2026-07-30T05:17:39.061368+00:00,baseline,34.2,862.35,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.094,2026-07-30T05:17:39.094030+00:00,baseline,32.7,862.14,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.129,2026-07-30T05:17:39.128744+00:00,baseline,34.7,862.14,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.163,2026-07-30T05:17:39.162681+00:00,baseline,33.9,862.14,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.205,2026-07-30T05:17:39.205159+00:00,baseline,42.5,861.37,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.241,2026-07-30T05:17:39.241453+00:00,baseline,36.3,861.37,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.275,2026-07-30T05:17:39.275328+00:00,baseline,33.9,861.37,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.316,2026-07-30T05:17:39.315953+00:00,baseline,40.6,861.06,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.349,2026-07-30T05:17:39.348660+00:00,baseline,32.7,861.06,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.381,2026-07-30T05:17:39.381219+00:00,baseline,32.6,861.02,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.419,2026-07-30T05:17:39.419194+00:00,baseline,38.0,861.02,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.456,2026-07-30T05:17:39.455862+00:00,baseline,36.7,861.02,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.488,2026-07-30T05:17:39.487584+00:00,baseline,31.7,861.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.524,2026-07-30T05:17:39.524108+00:00,baseline,36.5,861.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.559,2026-07-30T05:17:39.558950+00:00,baseline,34.8,861.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.59,2026-07-30T05:17:39.589532+00:00,baseline,30.6,842.17,99.0,3.0,972.0,1965.0,3996.0,57.0
1785388659.625,2026-07-30T05:17:39.625297+00:00,baseline,35.8,842.17,99.0,3.0,972.0,1965.0,3996.0,57.0
1785388659.662,2026-07-30T05:17:39.661950+00:00,baseline,36.7,842.17,99.0,3.0,972.0,1965.0,3996.0,57.0
1785388659.7,2026-07-30T05:17:39.700123+00:00,baseline,38.2,842.71,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388659.736,2026-07-30T05:17:39.736446+00:00,baseline,36.3,842.71,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388659.771,2026-07-30T05:17:39.770660+00:00,baseline,34.2,842.71,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388659.804,2026-07-30T05:17:39.804076+00:00,baseline,33.4,842.4,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388659.839,2026-07-30T05:17:39.838718+00:00,baseline,34.6,842.4,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388659.874,2026-07-30T05:17:39.874502+00:00,baseline,35.8,842.4,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.912,2026-07-30T05:17:39.911658+00:00,baseline,37.2,842.76,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.949,2026-07-30T05:17:39.948901+00:00,baseline,37.2,842.76,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388659.983,2026-07-30T05:17:39.983120+00:00,baseline,34.2,842.31,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.021,2026-07-30T05:17:40.021478+00:00,baseline,38.4,842.31,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.056,2026-07-30T05:17:40.056270+00:00,baseline,34.8,842.31,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.089,2026-07-30T05:17:40.088799+00:00,baseline,32.5,843.12,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.124,2026-07-30T05:17:40.124031+00:00,baseline,35.2,843.12,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.16,2026-07-30T05:17:40.159536+00:00,baseline,35.5,843.12,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.195,2026-07-30T05:17:40.195062+00:00,baseline,35.5,844.1,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.229,2026-07-30T05:17:40.229410+00:00,baseline,34.3,844.1,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.265,2026-07-30T05:17:40.265393+00:00,baseline,36.0,844.1,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.304,2026-07-30T05:17:40.303810+00:00,baseline,38.4,844.26,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.338,2026-07-30T05:17:40.338090+00:00,baseline,34.3,844.26,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.372,2026-07-30T05:17:40.371995+00:00,baseline,33.9,844.26,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.412,2026-07-30T05:17:40.412509+00:00,baseline,40.5,844.52,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.45,2026-07-30T05:17:40.450315+00:00,baseline,37.8,844.52,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.484,2026-07-30T05:17:40.483851+00:00,baseline,33.5,844.59,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.523,2026-07-30T05:17:40.523450+00:00,baseline,39.6,844.59,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.558,2026-07-30T05:17:40.558235+00:00,baseline,34.8,844.59,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.595,2026-07-30T05:17:40.594781+00:00,baseline,36.5,865.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.63,2026-07-30T05:17:40.630128+00:00,baseline,35.3,865.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.666,2026-07-30T05:17:40.665872+00:00,baseline,35.7,865.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.706,2026-07-30T05:17:40.706235+00:00,baseline,40.4,865.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.741,2026-07-30T05:17:40.740699+00:00,baseline,34.5,865.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.775,2026-07-30T05:17:40.775482+00:00,baseline,34.8,865.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.813,2026-07-30T05:17:40.812961+00:00,baseline,37.5,865.7,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.849,2026-07-30T05:17:40.849022+00:00,baseline,36.1,865.7,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.882,2026-07-30T05:17:40.882402+00:00,baseline,33.4,865.62,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.919,2026-07-30T05:17:40.918531+00:00,baseline,36.1,865.62,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.953,2026-07-30T05:17:40.952563+00:00,baseline,34.0,865.62,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388660.986,2026-07-30T05:17:40.986398+00:00,baseline,33.8,865.85,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.022,2026-07-30T05:17:41.022427+00:00,baseline,36.0,865.85,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.057,2026-07-30T05:17:41.057072+00:00,baseline,34.6,865.85,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.092,2026-07-30T05:17:41.091547+00:00,baseline,34.5,865.91,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.128,2026-07-30T05:17:41.128503+00:00,baseline,37.0,865.91,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.163,2026-07-30T05:17:41.162840+00:00,baseline,34.3,865.91,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.202,2026-07-30T05:17:41.202488+00:00,baseline,39.6,866.09,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.237,2026-07-30T05:17:41.237154+00:00,baseline,34.7,866.09,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.271,2026-07-30T05:17:41.271321+00:00,baseline,34.2,866.09,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.311,2026-07-30T05:17:41.311443+00:00,baseline,40.1,866.0,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.351,2026-07-30T05:17:41.351071+00:00,baseline,39.6,866.0,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.385,2026-07-30T05:17:41.385278+00:00,baseline,34.2,866.51,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.421,2026-07-30T05:17:41.420700+00:00,baseline,35.4,866.51,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.457,2026-07-30T05:17:41.457397+00:00,baseline,36.7,866.51,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.492,2026-07-30T05:17:41.492417+00:00,baseline,35.0,866.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.526,2026-07-30T05:17:41.525724+00:00,baseline,33.3,866.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.561,2026-07-30T05:17:41.560654+00:00,baseline,34.9,866.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.597,2026-07-30T05:17:41.596543+00:00,baseline,35.9,811.52,99.0,3.0,972.0,1965.0,3996.0,58.0
1785388661.653,2026-07-30T05:17:41.653083+00:00,baseline,56.5,811.52,99.0,3.0,972.0,1965.0,3996.0,58.0
1785388661.691,2026-07-30T05:17:41.690620+00:00,baseline,37.5,810.64,77.0,2.0,972.0,1965.0,3996.0,61.0
1785388661.727,2026-07-30T05:17:41.726653+00:00,baseline,36.0,810.64,77.0,2.0,972.0,1965.0,3996.0,61.0
1785388661.761,2026-07-30T05:17:41.760760+00:00,baseline,34.1,810.64,77.0,2.0,972.0,1965.0,3996.0,61.0
1785388661.799,2026-07-30T05:17:41.799353+00:00,baseline,38.6,811.66,77.0,2.0,972.0,1965.0,3996.0,62.0
1785388661.845,2026-07-30T05:17:41.845246+00:00,baseline,45.9,811.66,77.0,2.0,972.0,1965.0,3996.0,62.0
1785388661.888,2026-07-30T05:17:41.888196+00:00,baseline,42.9,811.94,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.925,2026-07-30T05:17:41.924713+00:00,baseline,36.5,811.94,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388661.96,2026-07-30T05:17:41.960514+00:00,baseline,35.8,811.94,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.016,2026-07-30T05:17:42.016434+00:00,baseline,55.9,810.67,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.052,2026-07-30T05:17:42.051991+00:00,baseline,35.6,810.67,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.087,2026-07-30T05:17:42.087151+00:00,baseline,35.2,810.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.127,2026-07-30T05:17:42.127508+00:00,baseline,40.4,810.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.163,2026-07-30T05:17:42.162933+00:00,baseline,35.4,810.48,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.198,2026-07-30T05:17:42.197758+00:00,baseline,34.8,811.15,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.235,2026-07-30T05:17:42.234724+00:00,baseline,37.0,811.15,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.271,2026-07-30T05:17:42.270585+00:00,baseline,35.9,811.15,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.323,2026-07-30T05:17:42.322993+00:00,baseline,52.4,809.87,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.358,2026-07-30T05:17:42.358425+00:00,baseline,35.4,809.87,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.402,2026-07-30T05:17:42.401988+00:00,baseline,43.6,810.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.438,2026-07-30T05:17:42.438477+00:00,baseline,36.5,810.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.473,2026-07-30T05:17:42.473101+00:00,baseline,34.6,810.72,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388662.511,2026-07-30T05:17:42.510787+00:00,baseline,37.7,809.26,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388662.56,2026-07-30T05:17:42.560374+00:00,baseline,49.6,809.26,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388662.595,2026-07-30T05:17:42.595102+00:00,baseline,34.7,796.73,99.0,3.0,972.0,1965.0,3996.0,58.0
1785388662.632,2026-07-30T05:17:42.631639+00:00,baseline,36.5,796.73,99.0,3.0,972.0,1965.0,3996.0,58.0
1785388662.664,2026-07-30T05:17:42.663956+00:00,baseline,32.3,796.73,99.0,3.0,972.0,1965.0,3996.0,58.0
1785388662.704,2026-07-30T05:17:42.703986+00:00,baseline,40.0,736.78,0.0,0.0,972.0,1965.0,3996.0,55.0
1785388662.739,2026-07-30T05:17:42.738647+00:00,baseline,34.7,736.78,0.0,0.0,972.0,1965.0,3996.0,55.0
1785388662.772,2026-07-30T05:17:42.771964+00:00,baseline,33.3,736.78,0.0,0.0,972.0,1965.0,3996.0,55.0
1785388662.811,2026-07-30T05:17:42.810839+00:00,baseline,38.9,675.9,0.0,0.0,972.0,1965.0,3996.0,54.0
1785388662.847,2026-07-30T05:17:42.846660+00:00,baseline,35.8,675.9,0.0,0.0,972.0,1965.0,3996.0,54.0
1785388662.881,2026-07-30T05:17:42.880818+00:00,baseline,34.2,675.9,50.0,2.0,972.0,1965.0,3996.0,57.0
1785388662.92,2026-07-30T05:17:42.920390+00:00,baseline,39.6,671.63,50.0,2.0,972.0,1965.0,3996.0,57.0
1785388662.956,2026-07-30T05:17:42.956070+00:00,baseline,35.7,671.63,50.0,2.0,972.0,1965.0,3996.0,57.0
1785388662.99,2026-07-30T05:17:42.989951+00:00,baseline,33.9,674.67,50.0,2.0,972.0,1965.0,3996.0,60.0
1785388663.027,2026-07-30T05:17:43.027183+00:00,baseline,37.2,674.67,50.0,2.0,972.0,1965.0,3996.0,60.0
1785388663.062,2026-07-30T05:17:43.061745+00:00,baseline,34.6,674.67,50.0,2.0,972.0,1965.0,3996.0,60.0
1785388663.099,2026-07-30T05:17:43.099370+00:00,baseline,37.6,674.88,99.0,3.0,972.0,1965.0,3996.0,61.0
1785388663.134,2026-07-30T05:17:43.134369+00:00,baseline,35.0,674.88,99.0,3.0,972.0,1965.0,3996.0,61.0
1785388663.167,2026-07-30T05:17:43.167308+00:00,baseline,32.9,674.88,99.0,3.0,972.0,1965.0,3996.0,61.0
1785388663.202,2026-07-30T05:17:43.201872+00:00,baseline,34.6,674.99,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388663.235,2026-07-30T05:17:43.235352+00:00,baseline,33.5,674.99,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388663.268,2026-07-30T05:17:43.268465+00:00,baseline,33.1,674.99,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388663.307,2026-07-30T05:17:43.307372+00:00,baseline,38.9,675.04,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388663.341,2026-07-30T05:17:43.340876+00:00,baseline,33.5,675.04,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388663.377,2026-07-30T05:17:43.376915+00:00,baseline,36.0,675.04,99.0,3.0,972.0,1965.0,3996.0,62.0
1785388663.417,2026-07-30T05:17:43.416781+00:00,baseline,39.9,675.07,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.451,2026-07-30T05:17:43.451271+00:00,baseline,34.5,675.07,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.483,2026-07-30T05:17:43.482731+00:00,baseline,31.5,674.4,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.518,2026-07-30T05:17:43.517681+00:00,baseline,34.9,674.4,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.551,2026-07-30T05:17:43.551499+00:00,baseline,33.8,674.4,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.586,2026-07-30T05:17:43.585893+00:00,baseline,34.4,739.44,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.621,2026-07-30T05:17:43.620771+00:00,baseline,34.9,739.44,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.654,2026-07-30T05:17:43.653941+00:00,baseline,33.2,739.44,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.687,2026-07-30T05:17:43.687360+00:00,baseline,33.4,789.73,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.724,2026-07-30T05:17:43.724063+00:00,baseline,36.7,789.73,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.76,2026-07-30T05:17:43.759570+00:00,baseline,35.5,789.73,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.796,2026-07-30T05:17:43.796300+00:00,baseline,36.7,849.04,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.832,2026-07-30T05:17:43.832184+00:00,baseline,35.9,849.04,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.864,2026-07-30T05:17:43.864477+00:00,baseline,32.3,849.04,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388663.961,2026-07-30T05:17:43.960762+00:00,baseline,96.3,865.68,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.209,2026-07-30T05:17:44.208917+00:00,baseline,248.2,867.16,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.306,2026-07-30T05:17:44.306349+00:00,baseline,97.4,867.65,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.394,2026-07-30T05:17:44.393739+00:00,baseline,87.4,867.65,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.472,2026-07-30T05:17:44.471853+00:00,baseline,78.1,867.75,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.512,2026-07-30T05:17:44.511795+00:00,baseline,39.9,868.2,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.547,2026-07-30T05:17:44.547057+00:00,baseline,35.3,868.2,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.581,2026-07-30T05:17:44.581074+00:00,baseline,34.0,868.2,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.62,2026-07-30T05:17:44.619535+00:00,baseline,38.5,868.31,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.656,2026-07-30T05:17:44.655529+00:00,baseline,36.0,868.31,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.689,2026-07-30T05:17:44.688550+00:00,baseline,33.0,868.06,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.725,2026-07-30T05:17:44.724890+00:00,baseline,36.3,868.06,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.76,2026-07-30T05:17:44.760401+00:00,baseline,35.5,868.06,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.801,2026-07-30T05:17:44.801215+00:00,baseline,40.8,868.17,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.836,2026-07-30T05:17:44.835840+00:00,baseline,34.6,868.17,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.869,2026-07-30T05:17:44.869514+00:00,baseline,33.7,868.17,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.91,2026-07-30T05:17:44.909885+00:00,baseline,40.4,868.31,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.946,2026-07-30T05:17:44.946274+00:00,baseline,36.4,868.31,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388664.987,2026-07-30T05:17:44.987484+00:00,baseline,41.2,868.31,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.024,2026-07-30T05:17:45.023901+00:00,baseline,36.4,868.47,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.075,2026-07-30T05:17:45.074696+00:00,baseline,50.8,868.47,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.12,2026-07-30T05:17:45.119945+00:00,baseline,45.3,868.66,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.155,2026-07-30T05:17:45.154874+00:00,baseline,34.9,868.66,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.186,2026-07-30T05:17:45.186395+00:00,baseline,31.5,868.79,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.225,2026-07-30T05:17:45.225358+00:00,baseline,39.0,868.79,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.261,2026-07-30T05:17:45.260699+00:00,baseline,35.3,868.79,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.299,2026-07-30T05:17:45.299151+00:00,baseline,38.4,869.0,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.334,2026-07-30T05:17:45.333692+00:00,baseline,34.5,869.0,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.368,2026-07-30T05:17:45.367792+00:00,baseline,34.1,869.0,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.403,2026-07-30T05:17:45.403193+00:00,baseline,35.4,869.19,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.438,2026-07-30T05:17:45.437752+00:00,baseline,34.6,869.19,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.471,2026-07-30T05:17:45.471114+00:00,baseline,33.4,869.19,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.51,2026-07-30T05:17:45.510303+00:00,baseline,39.2,861.76,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.545,2026-07-30T05:17:45.544652+00:00,baseline,34.4,861.76,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.582,2026-07-30T05:17:45.582074+00:00,baseline,37.4,861.76,99.0,3.0,972.0,1965.0,3996.0,59.0
1785388665.623,2026-07-30T05:17:45.623024+00:00,baseline,41.0,833.12,99.0,3.0,972.0,1965.0,3996.0,59.0
1785388665.657,2026-07-30T05:17:45.656523+00:00,baseline,33.5,833.12,99.0,3.0,972.0,1965.0,3996.0,59.0
1785388665.688,2026-07-30T05:17:45.688383+00:00,baseline,31.9,832.69,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388665.724,2026-07-30T05:17:45.724050+00:00,baseline,35.7,832.69,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388665.758,2026-07-30T05:17:45.757870+00:00,baseline,33.8,832.69,99.0,3.0,972.0,1965.0,3996.0,63.0
1785388665.796,2026-07-30T05:17:45.796014+00:00,baseline,38.1,832.46,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.834,2026-07-30T05:17:45.833535+00:00,baseline,37.5,832.46,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.868,2026-07-30T05:17:45.868316+00:00,baseline,34.8,832.46,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.911,2026-07-30T05:17:45.911194+00:00,baseline,42.9,832.41,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.946,2026-07-30T05:17:45.946331+00:00,baseline,35.1,832.41,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388665.982,2026-07-30T05:17:45.981600+00:00,baseline,35.3,832.41,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.018,2026-07-30T05:17:46.017523+00:00,baseline,35.9,832.28,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.054,2026-07-30T05:17:46.053527+00:00,baseline,36.0,832.28,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.087,2026-07-30T05:17:46.086900+00:00,baseline,33.4,832.25,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.125,2026-07-30T05:17:46.125230+00:00,baseline,38.3,832.25,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.161,2026-07-30T05:17:46.161063+00:00,baseline,35.8,832.25,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.195,2026-07-30T05:17:46.194929+00:00,baseline,33.9,832.8,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.227,2026-07-30T05:17:46.227389+00:00,baseline,32.5,832.8,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.262,2026-07-30T05:17:46.262284+00:00,baseline,34.9,832.8,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.299,2026-07-30T05:17:46.299334+00:00,baseline,37.0,831.58,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.333,2026-07-30T05:17:46.333231+00:00,baseline,33.9,831.58,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.367,2026-07-30T05:17:46.367299+00:00,baseline,34.1,831.58,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.408,2026-07-30T05:17:46.408154+00:00,baseline,40.9,831.5,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.443,2026-07-30T05:17:46.443062+00:00,baseline,34.9,831.5,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.48,2026-07-30T05:17:46.479920+00:00,baseline,36.9,831.5,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.521,2026-07-30T05:17:46.521455+00:00,baseline,41.5,838.36,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.555,2026-07-30T05:17:46.554766+00:00,baseline,33.3,838.36,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.584,2026-07-30T05:17:46.583799+00:00,baseline,29.0,867.1,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.621,2026-07-30T05:17:46.621124+00:00,baseline,37.3,867.1,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.655,2026-07-30T05:17:46.654701+00:00,baseline,33.6,867.1,99.0,3.0,972.0,1965.0,3996.0,64.0
1785388666.69,2026-07-30T05:17:46.690212+00:00,baseline,35.5,867.88,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.726,2026-07-30T05:17:46.726268+00:00,baseline,36.1,867.88,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.761,2026-07-30T05:17:46.761361+00:00,baseline,35.1,867.88,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.795,2026-07-30T05:17:46.794816+00:00,baseline,33.5,868.33,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.829,2026-07-30T05:17:46.829287+00:00,baseline,34.5,868.33,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.863,2026-07-30T05:17:46.863040+00:00,baseline,33.8,868.33,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.897,2026-07-30T05:17:46.896585+00:00,baseline,33.5,868.43,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.93,2026-07-30T05:17:46.930508+00:00,baseline,33.9,868.43,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388666.964,2026-07-30T05:17:46.963805+00:00,baseline,33.3,868.43,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388667.001,2026-07-30T05:17:47.000678+00:00,baseline,36.9,868.54,99.0,3.0,972.0,1965.0,3996.0,65.0
1785388667.033,2026-07-30T05:17:47.033393+00:00,baseline,32.7,868.54,99.0,3.0,972.0,1965.0,3996.0,65.0
